customer_id,store_id,first_name,last_name,email,active,create_date,last_update,address,district,city,postal_code,country,phone
265,2,JENNIE,TERRY,JENNIE.TERRY@sakilacustomer.org,1,"2006-02-14 22:04:36","2006-02-15 04:57:20","1089 Iwatsuki Avenue",Kirov,Kirovo-Tepetsk,35109,"Russian Federation",866092335135
266,2,NORA,HERRERA,NORA.HERRERA@sakilacustomer.org,1,"2006-02-14 22:04:36","2006-02-15 04:57:20","447 Surakarta Loop",Nyanza,Kisumu,10428,Kenya,940830176580
267,1,MARGIE,WADE,MARGIE.WADE@sakilacustomer.org,1,"2006-02-14 22:04:36","2006-02-15 04:57:20","1836 Korla Parkway",Copperbelt,Kitwe,55405,Zambia,689681677428
268,1,NINA,SOTO,NINA.SOTO@sakilacustomer.org,1,"2006-02-14 22:04:36","2006-02-15 04:57:20","682 Junan Way","North West",Klerksdorp,30418,"South Africa",622255216127
269,1,CASSANDRA,WALTERS,CASSANDRA.WALTERS@sakilacustomer.org,1,"2006-02-14 22:04:36","2006-02-15 04:57:20","661 Chisinau Lane",Pietari,Kolpino,8856,"Russian Federation",816436065431
270,1,LEAH,CURTIS,LEAH.CURTIS@sakilacustomer.org,1,"2006-02-14 22:04:36","2006-02-15 04:57:20","182 Nukualofa Drive",Sumy,Konotop,15414,Ukraine,426346224043
271,1,PENNY,NEAL,PENNY.NEAL@sakilacustomer.org,0,"2006-02-14 22:04:36","2006-02-15 04:57:20","454 Patiala Lane",Fukushima,Koriyama,13496,Japan,794553031307
272,1,KAY,CALDWELL,KAY.CALDWELL@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","226 Halifax Street",Xinxiang,Korla,58492,China,790651020929
273,2,PRISCILLA,LOWE,PRISCILLA.LOWE@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","954 Lapu-Lapu Way",Moskova,Korolev,8816,"Russian Federation",737229003916
274,1,NAOMI,JENNINGS,NAOMI.JENNINGS@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1912 Allende Manor","Kowloon and New Kowl","Kowloon and New Kowloon",58124,"Hong Kong",172262454487
275,2,CAROLE,BARNETT,CAROLE.BARNETT@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","900 Santiago de Compostela Parkway","Central Serbia",Kragujevac,93896,Yugoslavia,716571220373
276,1,BRANDY,GRAVES,BRANDY.GRAVES@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","848 Tafuna Manor",Ktahya,Ktahya,45142,Turkey,614935229095
277,2,OLGA,JIMENEZ,OLGA.JIMENEZ@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1114 Liepaja Street",Sarawak,Kuching,69226,Malaysia,212869228936
278,2,BILLIE,HORTON,BILLIE.HORTON@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1675 Xiangfan Manor","Tamil Nadu",Kumbakonam,11763,India,271149517630
279,2,DIANNE,SHELTON,DIANNE.SHELTON@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","61 Tama Street",Okayama,Kurashiki,94065,Japan,708403338270
280,2,TRACEY,BARRETT,TRACEY.BARRETT@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1618 Olomouc Manor",Kurgan,Kurgan,26385,"Russian Federation",96846695220
281,2,LEONA,OBRIEN,LEONA.OBRIEN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","746 Joliet Lane",Kursk,Kursk,94878,"Russian Federation",688485191923
282,2,JENNY,CASTRO,JENNY.CASTRO@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","958 Sagamihara Lane",Mie,Kuwana,88408,Japan,427274926505
283,1,FELICIA,SUTTON,FELICIA.SUTTON@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","184 Mandaluyong Street","Baja California Sur","La Paz",94239,Mexico,488425406814
284,1,SONIA,GREGORY,SONIA.GREGORY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1926 El Alto Avenue","Buenos Aires","La Plata",75543,Argentina,846225459260
285,1,MIRIAM,MCKINNEY,MIRIAM.MCKINNEY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1245 Ibirit Way","La Romana","La Romana",40926,"Dominican Republic",331888642162
286,1,VELMA,LUCAS,VELMA.LUCAS@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1560 Jelets Boulevard",Shandong,Laiwu,77777,China,189446090264
287,2,BECKY,MILES,BECKY.MILES@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","793 Cam Ranh Avenue",California,Lancaster,87057,"United States",824370924746
288,1,BOBBIE,CRAIG,BOBBIE.CRAIG@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1557 Cape Coral Parkway",Hubei,Laohekou,46875,China,368284120423
289,1,VIOLET,RODRIQUEZ,VIOLET.RODRIQUEZ@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","582 Papeete Loop","Central Visayas",Lapu-Lapu,27722,Philippines,569868543137
290,1,KRISTINA,CHAMBERS,KRISTINA.CHAMBERS@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1795 Santiago de Compostela Way",Texas,Laredo,18743,"United States",860452626434
291,1,TONI,HOLT,TONI.HOLT@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1331 Usak Boulevard",Vaud,Lausanne,61960,Switzerland,145308717464
292,2,MISTY,LAMBERT,MISTY.LAMBERT@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1740 Le Mans Loop","Pays de la Loire","Le Mans",22853,France,168476538960
293,2,MAE,FLETCHER,MAE.FLETCHER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1762 Paarl Parkway",Hunan,Lengshuijiang,53928,China,192459639410
294,2,SHELLY,WATTS,SHELLY.WATTS@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1052 Pathankot Avenue",Sichuan,Leshan,77397,China,128499386727
295,1,DAISY,BATES,DAISY.BATES@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","47 MySakila Drive",Alberta,Lethbridge,,Canada,
295,1,DAISY,BATES,DAISY.BATES@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","23 Workhaven Lane",Alberta,Lethbridge,,Canada,14033335568
296,2,RAMONA,HALE,RAMONA.HALE@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1078 Stara Zagora Drive",Aceh,Lhokseumawe,69221,Indonesia,932992626595
297,1,SHERRI,RHODES,SHERRI.RHODES@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1854 Tieli Street",Shandong,Liaocheng,15819,China,509492324775
298,1,ERIKA,PENA,ERIKA.PENA@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1780 Hino Boulevard",Liepaja,Liepaja,7716,Latvia,902731229323
299,2,JAMES,GANNON,JAMES.GANNON@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","710 San Felipe del Progreso Avenue",Lilongwe,Lilongwe,76901,Malawi,843801144113
300,1,JOHN,FARNSWORTH,JOHN.FARNSWORTH@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1175 Tanauan Way",Lima,Lima,64615,Peru,937222955822
301,2,ROBERT,BAUGHMAN,ROBERT.BAUGHMAN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1214 Hanoi Way",Nebraska,Lincoln,67055,"United States",491001136577
302,1,MICHAEL,SILVERMAN,MICHAEL.SILVERMAN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1440 Compton Place","North Austria",Linz,81037,Austria,931059836497
303,2,WILLIAM,SATTERFIELD,WILLIAM.SATTERFIELD@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1998 Halifax Drive",Lipetsk,Lipetsk,76022,"Russian Federation",177727722820
304,2,DAVID,ROYAL,DAVID.ROYAL@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","379 Lublin Parkway",Toscana,Livorno,74568,Italy,921960450089
305,1,RICHARD,MCCRARY,RICHARD.MCCRARY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1623 Baha Blanca Manor",Moskova,Ljubertsy,81511,"Russian Federation",149981248346
306,1,CHARLES,KOWALSKI,CHARLES.KOWALSKI@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1074 Sanaa Parkway",Loja,Loja,22474,Ecuador,154124128457
307,2,JOSEPH,JOY,JOSEPH.JOY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1497 Yuzhou Drive",England,London,3433,"United Kingdom",246810237916
307,2,JOSEPH,JOY,JOSEPH.JOY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","548 Uruapan Street",Ontario,London,35653,"United Kingdom",879347453467
309,1,CHRISTOPHER,GRECO,CHRISTOPHER.GRECO@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","414 Mandaluyong Street",Lubelskie,Lublin,16370,Poland,52709222667
310,2,DANIEL,CABRAL,DANIEL.CABRAL@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","514 Ife Way",Shaba,Lubumbashi,69973,"Congo, The Democratic Republic of the",900235712074
311,2,PAUL,TROUT,PAUL.TROUT@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1668 Anpolis Street",Taipei,Lungtan,50199,Taiwan,525255540978
312,2,MARK,RINEHART,MARK.RINEHART@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1839 Szkesfehrvr Parkway",Gois,Luzinia,55709,Brazil,947468818183
313,2,DONALD,MAHON,DONALD.MAHON@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","519 Brescia Parkway","East Java",Madiun,69504,Indonesia,793996678771
314,1,GEORGE,LINTON,GEORGE.LINTON@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","320 Baiyin Parkway",Mahajanga,Mahajanga,37307,Madagascar,223664661973
315,2,KENNETH,GOODEN,KENNETH.GOODEN@sakilacustomer.org,0,"2006-02-14 22:04:37","2006-02-15 04:57:20","1157 Nyeri Loop",Adygea,Maikop,56380,"Russian Federation",262744791493
316,1,STEVEN,CURLEY,STEVEN.CURLEY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1150 Kimchon Manor","Skne ln",Malm,96109,Sweden,663449333709
317,2,EDWARD,BAUGH,EDWARD.BAUGH@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","401 Sucre Boulevard","New Hampshire",Manchester,25007,"United States",486395999608
318,1,BRIAN,WYMAN,BRIAN.WYMAN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1831 Nam Dinh Loop","National Capital Reg",Mandaluyong,51990,Philippines,322888976727
319,2,RONALD,WEINER,RONALD.WEINER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1820 Maring Parkway",Punjab,"Mandi Bahauddin",88307,Pakistan,99760893676
320,2,ANTHONY,SCHWAB,ANTHONY.SCHWAB@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1074 Binzhou Manor",Baden-Wrttemberg,Mannheim,36490,Germany,331132568928
321,1,KEVIN,SCHULER,KEVIN.SCHULER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","138 Caracas Boulevard",Zulia,Maracabo,16790,Venezuela,974433019532
322,1,JASON,MORRISSEY,JASON.MORRISSEY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1688 Okara Way","Nothwest Border Prov",Mardan,21954,Pakistan,144453869132
323,2,MATTHEW,MAHAN,MATTHEW.MAHAN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","829 Grand Prairie Way",Paran,Maring,6461,Brazil,741070712873
324,2,GARY,COY,GARY.COY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","613 Korolev Drive",Masqat,Masqat,45844,Oman,380657522649
325,1,TIMOTHY,BUNN,TIMOTHY.BUNN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","146 Johannesburg Way",Tamaulipas,Matamoros,54132,Mexico,953689007081
326,1,JOSE,ANDREW,JOSE.ANDREW@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","619 Hunuco Avenue",Shimane,Matsue,81508,Japan,142596392389
327,2,LARRY,THRASHER,LARRY.THRASHER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1952 Chatsworth Drive",Guangdong,Meixian,25958,China,991562402283
328,2,JEFFREY,SPEAR,JEFFREY.SPEAR@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","682 Garden Grove Place",Tennessee,Memphis,67497,"United States",72136330362
329,2,FRANK,WAGGONER,FRANK.WAGGONER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1532 Dzerzinsk Way","Buenos Aires",Merlo,9599,Argentina,330838016880
330,1,SCOTT,SHELLEY,SCOTT.SHELLEY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","785 Vaduz Street","Baja California",Mexicali,36170,Mexico,895616862749
331,1,ERIC,ROBERT,ERIC.ROBERT@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","651 Pathankot Loop",Maharashtra,Miraj,59811,India,139378397418
332,1,STEPHEN,QUALLS,STEPHEN.QUALLS@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","775 ostka Drive",al-Daqahliya,"Mit Ghamr",22358,Egypt,171973024401
333,2,ANDREW,PURDY,ANDREW.PURDY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","752 Ondo Loop",Miyazaki,Miyakonojo,32474,Japan,134673576619
334,2,RAYMOND,MCWHORTER,RAYMOND.MCWHORTER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","556 Asuncin Way",Mogiljov,Mogiljov,35364,Belarus,338244023543
335,1,GREGORY,MAULDIN,GREGORY.MAULDIN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1027 Songkhla Manor",Minsk,Molodetno,30861,Belarus,563660187896
336,1,JOSHUA,MARK,JOSHUA.MARK@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1351 Sousse Lane","Coahuila de Zaragoza",Monclova,37815,Mexico,203804046132
337,1,JERRY,JORDON,JERRY.JORDON@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","51 Laredo Avenue",Sagaing,Monywa,68146,Myanmar,884536620568
338,1,DENNIS,GILMAN,DENNIS.GILMAN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","46 Pjatigorsk Lane","Moscow (City)",Moscow,23616,"Russian Federation",262076994845
339,2,WALTER,PERRYMAN,WALTER.PERRYMAN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1208 Tama Loop",Ninawa,Mosul,73605,Iraq,954786054144
340,1,PATRICK,NEWSOM,PATRICK.NEWSOM@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1752 So Leopoldo Parkway",Taka-Karpatia,Mukateve,14014,Ukraine,252265130067
341,1,PETER,MENARD,PETER.MENARD@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1425 Shikarpur Manor",Bihar,"Munger (Monghyr)",65599,India,678220867005
342,1,HAROLD,MARTINO,HAROLD.MARTINO@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","64 Korla Street",Mwanza,Mwanza,25145,Tanzania,510383179153
343,1,DOUGLAS,GRAF,DOUGLAS.GRAF@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1519 Santiago de los Caballeros Loop","East Kasai",Mwene-Ditu,22025,"Congo, The Democratic Republic of the",409315295763
344,1,HENRY,BILLINGSLEY,HENRY.BILLINGSLEY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1566 Inegl Manor",Mandalay,Myingyan,53561,Myanmar,705814003527
345,1,CARL,ARTIS,CARL.ARTIS@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1213 Ranchi Parkway",Karnataka,Mysore,94352,India,800024380485
346,1,ARTHUR,SIMPKINS,ARTHUR.SIMPKINS@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","596 Huixquilucan Place",Nampula,Naala-Porto,65892,Mozambique,342709348083
347,2,RYAN,SALISBURY,RYAN.SALISBURY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","207 Cuernavaca Loop",Tatarstan,"Nabereznyje Telny",52671,"Russian Federation",782900030287
348,2,ROGER,QUINTANILLA,ROGER.QUINTANILLA@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","671 Graz Street",Oriental,Nador,94399,Morocco,680768868518
349,2,JOE,GILLILAND,JOE.GILLILAND@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1963 Moscow Place",Assam,Nagaon,64863,India,761379480249
350,1,JUAN,FRALEY,JUAN.FRALEY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","17 Kabul Boulevard",Chiba,Nagareyama,38594,Japan,697760867968
351,1,JACK,FOUST,JACK.FOUST@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1922 Miraj Way",Esfahan,Najafabad,13203,Iran,320471479776
352,1,ALBERT,CROUSE,ALBERT.CROUSE@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","647 A Corua (La Corua) Street",Chollanam,Naju,36971,"South Korea",792557457753
353,1,JONATHAN,SCARBOROUGH,JONATHAN.SCARBOROUGH@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1337 Mit Ghamr Avenue","Nakhon Sawan","Nakhon Sawan",29810,Thailand,175283210378
354,2,JUSTIN,NGO,JUSTIN.NGO@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1786 Salinas Place","Nam Ha","Nam Dinh",66546,Vietnam,206060652238
355,2,TERRY,GRISSOM,TERRY.GRISSOM@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","368 Hunuco Boulevard",Namibe,Namibe,17165,Angola,106439158941
356,2,GERALD,FULTZ,GERALD.FULTZ@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","53 Idfu Parkway",Nantou,Nantou,42399,Taiwan,10655648674
357,1,KEITH,RICO,KEITH.RICO@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1440 Fukuyama Loop",Henan,Nanyang,47929,China,912257250465
358,2,SAMUEL,MARLOW,SAMUEL.MARLOW@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","195 Ilorin Street",Chari-Baguirmi,NDjamna,49250,Chad,8912935608
359,2,WILLIE,MARKHAM,WILLIE.MARKHAM@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1766 Almirante Brown Street",KwaZulu-Natal,Newcastle,63104,"South Africa",617567598243
360,2,RALPH,MADRIGAL,RALPH.MADRIGAL@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1107 Nakhon Sawan Avenue",Mxico,Nezahualcyotl,75149,Mexico,867546627903
361,2,LAWRENCE,LAWTON,LAWRENCE.LAWTON@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","617 Klerksdorp Place","Khanh Hoa","Nha Trang",94707,Vietnam,574973479129
362,1,NICHOLAS,BARFIELD,NICHOLAS.BARFIELD@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","909 Garland Manor",Tatarstan,Niznekamsk,69367,"Russian Federation",705800322606
363,2,ROY,WHITING,ROY.WHITING@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1917 Kumbakonam Parkway",Vojvodina,"Novi Sad",11892,Yugoslavia,698182547686
364,1,BENJAMIN,VARNEY,BENJAMIN.VARNEY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1077 San Felipe de Puerto Plata Place",Rostov-na-Donu,Novoterkassk,65387,"Russian Federation",812824036424
365,2,BRUCE,SCHWARZ,BRUCE.SCHWARZ@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1516 Escobar Drive",Tongatapu,Nukualofa,46069,Tonga,64536069371
366,1,BRANDON,HUEY,BRANDON.HUEY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","850 Salala Loop",Kitaa,Nuuk,10800,Greenland,403404780639
367,1,ADAM,GOOCH,ADAM.GOOCH@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1658 Jastrzebie-Zdrj Loop",Central,Nyeri,96584,Kenya,568367775448
368,1,HARRY,ARCE,HARRY.ARCE@sakilacustomer.org,0,"2006-02-14 22:04:37","2006-02-15 04:57:20","1848 Salala Boulevard",Miranda,"Ocumare del Tuy",25220,Venezuela,48265851133
369,2,FRED,WHEAT,FRED.WHEAT@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","556 Baybay Manor","Oyo & Osun",Ogbomosho,55802,Nigeria,363982224739
370,2,WAYNE,TRUONG,WAYNE.TRUONG@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","734 Bchar Place",Punjab,Okara,30586,Pakistan,280578750435
371,1,BILLY,POULIN,BILLY.POULIN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","591 Sungai Petani Drive",Okayama,Okayama,46400,Japan,37247325001
372,2,STEVE,MACKENZIE,STEVE.MACKENZIE@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1565 Tangail Manor",Okinawa,Okinawa,45750,Japan,634445428822
373,1,LOUIS,LEONE,LOUIS.LEONE@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","682 Halisahar Place","Severn Morava",Olomouc,20536,"Czech Republic",475553436330
374,2,JEREMY,HURTADO,JEREMY.HURTADO@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","115 Hidalgo Parkway",Khartum,Omdurman,80168,Sudan,307703950263
375,2,AARON,SELBY,AARON.SELBY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1266 Laredo Parkway",Saitama,Omiya,7664,Japan,1483365694
376,1,RANDY,GAITHER,RANDY.GAITHER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1367 Yantai Manor","Ondo & Ekiti",Ondo,21294,Nigeria,889538496300
377,1,HOWARD,FORTNER,HOWARD.FORTNER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","124 al-Manama Way",Hiroshima,Onomichi,52368,Japan,647899404952
378,1,EUGENE,CULPEPPER,EUGENE.CULPEPPER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","891 Novi Sad Manor",Ontario,Oshawa,5379,Canada,247646995453
379,1,CARLOS,COUGHLIN,CARLOS.COUGHLIN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","270 Amroha Parkway",Osmaniye,Osmaniye,29610,Turkey,695479687538
380,1,RUSSELL,BRINSON,RUSSELL.BRINSON@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","421 Yaound Street",Sumy,ostka,11363,Ukraine,726875628268
381,2,BOBBY,BOUDREAU,BOBBY.BOUDREAU@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1336 Benin City Drive",Shiga,Otsu,46044,Japan,341242939532
382,2,VICTOR,BARKLEY,VICTOR.BARKLEY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","898 Jining Lane",Pohjois-Pohjanmaa,Oulu,40070,Finland,161643343536
383,1,MARTIN,BALES,MARTIN.BALES@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1469 Plock Lane",Galicia,"Ourense (Orense)",95835,Spain,622884741180
384,2,ERNEST,STEPP,ERNEST.STEPP@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1006 Santa Brbara dOeste Manor","Ondo & Ekiti",Owo,36229,Nigeria,85059738746
385,1,PHILLIP,HOLM,PHILLIP.HOLM@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","786 Stara Zagora Way","Oyo & Osun",Oyo,98332,Nigeria,716256596301
386,1,TODD,TAN,TODD.TAN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1351 Aparecida de Goinia Parkway","Northern Mindanao",Ozamis,41775,Philippines,959834530529
387,2,JESSE,SCHILLING,JESSE.SCHILLING@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1443 Mardan Street","Western Cape",Paarl,31483,"South Africa",231383037471
388,2,CRAIG,MORRELL,CRAIG.MORRELL@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1698 Southport Loop",Hidalgo,"Pachuca de Soto",49009,Mexico,754358349853
389,1,ALAN,KAHN,ALAN.KAHN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1632 Bislig Avenue",Nonthaburi,"Pak Kret",61117,Thailand,471675840679
390,1,SHAWN,HEATON,SHAWN.HEATON@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1519 Ilorin Place",Kerala,"Palghat (Palakkad)",49298,India,357445645426
391,1,CLARENCE,GAMEZ,CLARENCE.GAMEZ@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1658 Cuman Loop","Sumatera Selatan","Pangkal Pinang",51309,Indonesia,784907335610
392,2,SEAN,DOUGLASS,SEAN.DOUGLASS@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1668 Saint Louis Place",Tahiti,Papeete,39072,"French Polynesia",347487831378
393,1,PHILIP,CAUSEY,PHILIP.CAUSEY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","41 El Alto Parkway",Maharashtra,Parbhani,56883,India,51917807050
394,2,CHRIS,BROTHERS,CHRIS.BROTHERS@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1697 Tanauan Lane",Punjab,Pathankot,22870,India,4764773857
395,2,JOHNNY,TURPIN,JOHNNY.TURPIN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","951 Stara Zagora Manor",Punjab,Patiala,98573,India,429925609431
396,1,EARL,SHANKS,EARL.SHANKS@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1101 Bucuresti Boulevard","West Greece",Patras,97661,Greece,199514580428
